hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,total_revenue,total_guests,room_match,arrival_date,arrival_yearmon
Resort Hotel,0,78,2015,July,27,4,2,5,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,0,0,Transient,139.0,0,2,Check-Out,2015-07-11,7,973.0,3,0,2015-07-04,2015-07
Resort Hotel,0,52,2015,July,27,4,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,0,0,Transient,67.24,0,0,Check-Out,2015-07-11,7,470.67999999999995,2,1,2015-07-04,2015-07
Resort Hotel,0,29,2015,July,27,4,2,6,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,0,Transient,116.5,0,1,Check-Out,2015-07-12,8,932.0,3,1,2015-07-04,2015-07
Resort Hotel,1,101,2015,July,27,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,96.3,0,1,Canceled,2015-05-12,8,770.4,2,1,2015-07-04,2015-07
Resort Hotel,0,109,2015,July,27,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,123.0,0,1,Check-Out,2015-07-12,8,984.0,2,1,2015-07-04,2015-07
Resort Hotel,0,92,2015,July,27,4,4,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,71.55,0,1,Check-Out,2015-07-14,10,715.5,2,1,2015-07-04,2015-07
Resort Hotel,0,92,2015,July,27,4,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,71.55,0,1,Check-Out,2015-07-14,10,715.5,2,1,2015-07-04,2015-07
Resort Hotel,0,79,2015,July,27,4,4,6,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,0,0,Transient,149.0,0,1,Check-Out,2015-07-14,10,1490.0,3,1,2015-07-04,2015-07
Resort Hotel,0,2,2015,July,27,4,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,240,0,0,Transient,163.0,1,0,Check-Out,2015-07-05,1,163.0,4,0,2015-07-04,2015-07
Resort Hotel,0,30,2015,July,27,4,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,8,0,0,Contract,79.5,0,0,Check-Out,2015-07-05,1,79.5,2,0,2015-07-04,2015-07
Resort Hotel,1,51,2015,July,27,4,0,1,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,105.0,0,0,Canceled,2015-05-29,1,105.0,1,1,2015-07-04,2015-07
Resort Hotel,1,36,2015,July,27,4,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,250,0,0,Transient,123.0,0,0,No-Show,2015-07-04,1,123.0,1,0,2015-07-04,2015-07
Resort Hotel,1,73,2015,July,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73.8,0,2,Canceled,2015-05-13,1,73.8,2,1,2015-07-04,2015-07
Resort Hotel,1,33,2015,July,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,113.0,0,0,Canceled,2015-06-16,1,113.0,2,1,2015-07-04,2015-07
Resort Hotel,0,32,2015,July,27,4,0,1,4,0,0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,No Deposit,0,0,0,Transient,0.0,0,1,Check-Out,2015-07-05,1,0.0,4,1,2015-07-04,2015-07
Resort Hotel,0,8,2015,July,27,4,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123.0,0,0,Check-Out,2015-07-05,1,123.0,2,1,2015-07-04,2015-07
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient-Party,73.8,1,1,Check-Out,2015-07-06,2,147.6,2,0,2015-07-04,2015-07
Resort Hotel,0,1,2015,July,27,4,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,114.5,0,0,Check-Out,2015-07-06,2,229.0,2,1,2015-07-04,2015-07
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,73.8,0,2,Check-Out,2015-07-06,2,147.6,2,1,2015-07-04,2015-07
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient-Party,73.8,0,1,Check-Out,2015-07-06,2,147.6,2,0,2015-07-04,2015-07
Resort Hotel,0,9,2015,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,88.2,0,1,Check-Out,2015-07-06,1,88.2,2,0,2015-07-05,2015-07
Resort Hotel,1,5,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,97.0,0,0,Canceled,2015-07-01,1,97.0,2,1,2015-07-05,2015-07
Resort Hotel,0,0,2015,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,306,0,0,Transient,85.1,0,0,Check-Out,2015-07-06,1,85.1,2,0,2015-07-05,2015-07
Resort Hotel,0,9,2015,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,0,Transient,89.0,0,0,Check-Out,2015-07-06,1,89.0,1,1,2015-07-05,2015-07
Resort Hotel,0,2,2015,July,28,5,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,80.1,0,0,Check-Out,2015-07-06,1,80.1,1,0,2015-07-05,2015-07
Resort Hotel,0,2,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,98.0,0,0,Check-Out,2015-07-06,1,98.0,2,0,2015-07-05,2015-07
Resort Hotel,0,9,2015,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,0,Transient,101.0,1,0,Check-Out,2015-07-06,1,101.0,1,1,2015-07-05,2015-07
Resort Hotel,1,5,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,97.0,0,0,Canceled,2015-07-01,1,97.0,2,1,2015-07-05,2015-07
Resort Hotel,0,2,2015,July,28,5,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,0,0,Transient,167.0,0,1,Check-Out,2015-07-06,1,167.0,2,1,2015-07-05,2015-07
Resort Hotel,0,44,2015,July,28,5,2,0,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240,0,0,Transient,225.0,2,0,Check-Out,2015-07-07,2,450.0,3,1,2015-07-05,2015-07
Resort Hotel,0,80,2015,July,28,5,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,0,Transient,97.0,1,0,Check-Out,2015-07-07,2,194.0,2,0,2015-07-05,2015-07
Resort Hotel,0,97,2015,July,28,5,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,87.3,0,2,Check-Out,2015-07-09,4,349.2,2,1,2015-07-05,2015-07
Resort Hotel,0,109,2015,July,28,5,2,3,2,1,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,241,0,0,Transient,85.59,1,2,Check-Out,2015-07-10,5,427.95000000000005,3,0,2015-07-05,2015-07
Resort Hotel,0,30,2015,July,28,5,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123.0,0,0,Check-Out,2015-07-10,5,615.0,2,1,2015-07-05,2015-07
Resort Hotel,0,64,2015,July,28,5,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,107.0,0,0,Check-Out,2015-07-10,5,535.0,2,1,2015-07-05,2015-07
Resort Hotel,0,39,2015,July,28,5,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,163.0,0,0,Check-Out,2015-07-11,6,978.0,2,1,2015-07-05,2015-07
Resort Hotel,0,90,2015,July,28,5,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,82.0,0,0,Check-Out,2015-07-11,6,492.0,2,1,2015-07-05,2015-07
Resort Hotel,1,34,2015,July,28,5,2,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,163.0,0,0,Canceled,2015-06-17,6,978.0,4,1,2015-07-05,2015-07
Resort Hotel,1,93,2015,July,28,5,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15,0,0,Transient,105.5,0,0,Canceled,2015-05-01,7,738.5,2,1,2015-07-05,2015-07
Resort Hotel,0,97,2015,July,28,5,2,5,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,0,0,Transient,164.2,1,1,Check-Out,2015-07-12,7,1149.3999999999999,4,1,2015-07-05,2015-07
Resort Hotel,0,29,2015,July,28,5,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,97.29,0,1,Check-Out,2015-07-12,7,681.0300000000001,2,1,2015-07-05,2015-07
Resort Hotel,1,101,2015,July,28,5,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,114.0,0,1,Canceled,2015-03-30,7,798.0,2,1,2015-07-05,2015-07
Resort Hotel,0,27,2015,July,28,5,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,0,0,Transient,98.4,0,0,Check-Out,2015-07-12,7,688.8000000000001,2,1,2015-07-05,2015-07
Resort Hotel,0,8,2015,July,28,5,4,5,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,0,0,Transient,175.0,1,1,Check-Out,2015-07-14,9,1575.0,4,1,2015-07-05,2015-07
Resort Hotel,0,82,2015,July,28,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,0,0,Transient,63.6,1,2,Check-Out,2015-07-15,10,636.0,2,1,2015-07-05,2015-07
Resort Hotel,0,94,2015,July,28,5,4,6,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,0,0,0,Transient,124.45,1,1,Check-Out,2015-07-15,10,1244.5,3,0,2015-07-05,2015-07
Resort Hotel,0,110,2015,July,28,5,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,110.7,0,0,Check-Out,2015-07-16,11,1217.7,2,1,2015-07-05,2015-07
Resort Hotel,0,96,2015,July,28,5,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,74.07,0,0,Check-Out,2015-07-19,14,1036.98,1,1,2015-07-05,2015-07
Resort Hotel,0,79,2015,July,28,5,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Contract,134.1,0,0,Check-Out,2015-07-19,14,1877.3999999999999,2,1,2015-07-05,2015-07
Resort Hotel,0,115,2015,July,28,6,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,0,Transient,167.0,0,0,Check-Out,2015-07-11,5,835.0,4,1,2015-07-06,2015-07
Resort Hotel,0,111,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,123.0,0,2,Check-Out,2015-07-10,4,492.0,2,0,2015-07-06,2015-07
Resort Hotel,0,51,2015,July,28,6,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,0,0,Transient,117.81,1,2,Check-Out,2015-07-10,4,471.24,2,1,2015-07-06,2015-07
Resort Hotel,0,94,2015,July,28,6,1,3,3,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,0,0,Transient,171.32,0,1,Check-Out,2015-07-10,4,685.28,3,1,2015-07-06,2015-07
Resort Hotel,0,81,2015,July,28,6,1,3,2,2,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,0,Transient,210.0,1,0,Check-Out,2015-07-10,4,840.0,4,1,2015-07-06,2015-07
Resort Hotel,0,84,2015,July,28,6,1,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,0,0,Transient,97.0,0,2,Check-Out,2015-07-10,4,388.0,3,0,2015-07-06,2015-07
Resort Hotel,0,51,2015,July,28,6,1,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,0,0,Transient,117.81,0,2,Check-Out,2015-07-10,4,471.24,3,1,2015-07-06,2015-07
Resort Hotel,0,111,2015,July,28,6,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,0,0,Transient,0.0,0,2,Check-Out,2015-07-06,0,0.0,2,0,2015-07-06,2015-07
Resort Hotel,0,0,2015,July,28,6,0,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,H,0,No Deposit,250,0,0,Transient,0.0,0,0,Check-Out,2015-07-06,0,0.0,1,0,2015-07-06,2015-07
Resort Hotel,0,2,2015,July,28,6,1,0,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,0,0,Transient,131.0,0,0,Check-Out,2015-07-07,1,131.0,3,0,2015-07-06,2015-07
Resort Hotel,0,7,2015,July,28,6,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,98.0,0,2,Check-Out,2015-07-08,2,196.0,2,0,2015-07-06,2015-07
Resort Hotel,0,98,2015,July,28,6,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,0,0,Transient,87.3,1,1,Check-Out,2015-07-08,2,174.6,2,0,2015-07-06,2015-07
Resort Hotel,0,95,2015,July,28,6,1,2,2,0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,97.0,0,1,Check-Out,2015-07-09,3,291.0,2,1,2015-07-06,2015-07
Resort Hotel,1,48,2015,July,28,6,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,167.0,0,0,Canceled,2015-06-03,4,668.0,2,1,2015-07-06,2015-07
Resort Hotel,0,66,2015,July,28,6,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175,0,0,Transient,91.5,0,0,Check-Out,2015-07-10,4,366.0,2,0,2015-07-06,2015-07
Resort Hotel,0,104,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,0,0,Transient,73.8,0,1,Check-Out,2015-07-10,4,295.2,2,0,2015-07-06,2015-07
Resort Hotel,0,28,2015,July,28,6,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123.0,0,0,Check-Out,2015-07-11,5,615.0,2,1,2015-07-06,2015-07
Resort Hotel,0,34,2015,July,28,6,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,175.0,1,0,Check-Out,2015-07-11,5,875.0,2,1,2015-07-06,2015-07
Resort Hotel,0,98,2015,July,28,6,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,117.8,1,1,Check-Out,2015-07-12,6,706.8,2,0,2015-07-06,2015-07
Resort Hotel,0,104,2015,July,28,6,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient,117.63,0,0,Check-Out,2015-07-12,6,705.78,2,1,2015-07-06,2015-07
Resort Hotel,0,68,2015,July,28,6,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,185.0,0,0,Check-Out,2015-07-13,7,1295.0,4,1,2015-07-06,2015-07
Resort Hotel,1,86,2015,July,28,6,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,0,0,Transient,71.0,0,1,Canceled,2015-06-26,7,497.0,1,1,2015-07-06,2015-07
Resort Hotel,0,258,2015,July,28,6,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,0,0,Contract,47.25,0,0,Check-Out,2015-07-13,7,330.75,2,1,2015-07-06,2015-07
Resort Hotel,0,111,2015,July,28,6,3,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,151.0,0,1,Check-Out,2015-07-14,8,1208.0,2,0,2015-07-06,2015-07
Resort Hotel,1,94,2015,July,28,6,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,87.3,0,0,Canceled,2015-05-14,10,873.0,2,1,2015-07-06,2015-07
Resort Hotel,0,112,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,120.6,0,1,Check-Out,2015-07-16,10,1206.0,2,1,2015-07-06,2015-07
Resort Hotel,0,100,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,241,0,0,Transient,63.86,0,1,Check-Out,2015-07-16,10,638.6,2,1,2015-07-06,2015-07
Resort Hotel,0,33,2015,July,28,6,3,7,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,250,0,0,Transient,157.1,0,1,Check-Out,2015-07-16,10,1571.0,2,1,2015-07-06,2015-07
Resort Hotel,0,97,2015,July,28,6,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,0,0,Contract,91.37,0,2,Check-Out,2015-07-16,10,913.7,2,1,2015-07-06,2015-07
Resort Hotel,0,80,2015,July,28,6,3,8,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,73.0,0,0,Check-Out,2015-07-17,11,803.0,1,1,2015-07-06,2015-07
Resort Hotel,0,90,2015,July,28,6,4,10,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,0,0,Contract,110.7,0,0,Check-Out,2015-07-20,14,1549.8,2,1,2015-07-06,2015-07
Resort Hotel,0,111,2015,July,28,6,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,93.6,0,0,Check-Out,2015-07-20,14,1310.3999999999999,2,1,2015-07-06,2015-07
Resort Hotel,0,65,2015,July,28,6,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127,0,0,Transient,83.5,0,0,Check-Out,2015-07-13,7,584.5,2,1,2015-07-06,2015-07
Resort Hotel,1,67,2015,July,28,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73.8,0,1,Canceled,2015-05-07,2,147.6,2,1,2015-07-07,2015-07
Resort Hotel,0,55,2015,July,28,7,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,82.0,1,2,Check-Out,2015-07-10,3,246.0,2,1,2015-07-07,2015-07
Resort Hotel,0,21,2015,July,28,7,0,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,185.5,0,1,Check-Out,2015-07-10,3,556.5,3,1,2015-07-07,2015-07
Resort Hotel,0,8,2015,July,28,7,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,0.0,0,1,Check-Out,2015-07-07,0,0.0,2,1,2015-07-07,2015-07
Resort Hotel,0,8,2015,July,28,7,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,0.0,0,1,Check-Out,2015-07-07,0,0.0,2,0,2015-07-07,2015-07
Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,109.8,0,3,Check-Out,2015-07-08,1,109.8,1,1,2015-07-07,2015-07
Resort Hotel,0,0,2015,July,28,7,0,1,3,0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,0,0,Transient,195.0,1,0,Check-Out,2015-07-08,1,195.0,3,1,2015-07-07,2015-07
Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,109.8,0,3,Check-Out,2015-07-08,1,109.8,1,1,2015-07-07,2015-07
Resort Hotel,0,8,2015,July,28,7,0,4,3,2,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240,0,0,Transient,193.0,0,1,Check-Out,2015-07-11,4,772.0,5,1,2015-07-07,2015-07
Resort Hotel,0,66,2015,July,28,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,97.0,0,2,Check-Out,2015-07-11,4,388.0,2,1,2015-07-07,2015-07
Resort Hotel,0,88,2015,July,28,7,0,4,3,0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,95,0,0,Transient,150.0,0,1,Check-Out,2015-07-11,4,600.0,3,0,2015-07-07,2015-07
Resort Hotel,0,0,2015,July,28,7,0,4,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,2,No Deposit,0,0,0,Transient,98.0,0,0,Check-Out,2015-07-11,4,392.0,2,1,2015-07-07,2015-07
Resort Hotel,1,43,2015,July,28,7,0,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,0,0,Transient,91.5,0,0,Canceled,2015-05-28,5,457.5,2,1,2015-07-07,2015-07
Resort Hotel,1,88,2015,July,28,7,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,139.0,0,2,Canceled,2015-04-13,7,973.0,2,1,2015-07-07,2015-07
Resort Hotel,0,54,2015,July,28,7,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,0,0,Transient,79.5,0,0,Check-Out,2015-07-14,7,556.5,2,1,2015-07-07,2015-07
Resort Hotel,1,292,2015,July,28,7,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,0,0,Contract,47.25,0,0,Canceled,2015-03-25,7,330.75,2,1,2015-07-07,2015-07
Resort Hotel,0,112,2015,July,28,7,4,10,2,0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,0,0,Contract,126.65,0,1,Check-Out,2015-07-21,14,1773.1000000000001,2,1,2015-07-07,2015-07
Resort Hotel,0,68,2015,July,28,8,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,107.0,0,1,Check-Out,2015-07-11,3,321.0,2,1,2015-07-08,2015-07
Resort Hotel,0,7,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,131.0,1,2,Check-Out,2015-07-12,4,524.0,2,1,2015-07-08,2015-07
Resort Hotel,0,1,2015,July,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,131.0,1,1,Check-Out,2015-07-12,4,524.0,2,1,2015-07-08,2015-07
Resort Hotel,1,113,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,123.0,0,1,Canceled,2015-05-28,4,492.0,2,1,2015-07-08,2015-07
Resort Hotel,0,5,2015,July,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,146.0,0,1,Check-Out,2015-07-12,4,584.0,2,1,2015-07-08,2015-07
Resort Hotel,0,83,2015,July,28,8,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105,0,0,Transient,110.7,0,1,Check-Out,2015-07-12,4,442.8,2,1,2015-07-08,2015-07
Resort Hotel,1,105,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73.8,0,1,Canceled,2015-06-29,4,295.2,2,1,2015-07-08,2015-07
Resort Hotel,0,0,2015,July,28,8,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,0,0,Transient,61.0,0,0,Check-Out,2015-07-09,1,61.0,1,1,2015-07-08,2015-07
Resort Hotel,1,1,2015,July,28,8,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,110,0,Transient,104.72,0,1,Canceled,2015-07-08,1,104.72,2,1,2015-07-08,2015-07
Resort Hotel,1,1,2015,July,28,8,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,110,0,Transient,104.72,0,1,Canceled,2015-07-08,1,104.72,2,1,2015-07-08,2015-07
Resort Hotel,0,1,2015,July,28,8,0,2,2,0,0,BB,CHE,Corporate,Corporate,0,0,0,A,F,0,No Deposit,0,110,0,Transient,104.72,1,1,Check-Out,2015-07-10,2,209.44,2,0,2015-07-08,2015-07
Resort Hotel,1,102,2015,July,28,8,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,9,0,0,Transient,66.42,0,1,Canceled,2015-05-28,5,332.1,2,1,2015-07-08,2015-07
Resort Hotel,0,113,2015,July,28,8,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250,0,0,Transient,77.96,1,1,Check-Out,2015-07-14,6,467.76,2,1,2015-07-08,2015-07
Resort Hotel,1,280,2015,July,28,8,2,5,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,112.0,0,1,Canceled,2015-04-15,7,784.0,3,1,2015-07-08,2015-07
